product_id,quantity,wholesale_cost,sale_price,supplier_id
A3W48O1NWDFI,5934,386.16,597.0,CGTJWKRL
RAOZ11321Z55,3964,411.49,539.05,NOLWHEOG
LKRFKE68OCQT,1670,112.85,159.57,RHKGMTGJ
JZ4DLBFN7LHA,2269,125.82,154.76,PCURFMJI
X5QRXC13W3X2,5955,377.0,476.15,VVTOXNZH
WRXVCPBCEM5A,4583,419.63,670.57,SUQVUMHJ
IBWXW2367ICT,5364,448.62,555.84,OLSPXPHG
AIMFD81L3FMM,3079,427.83,498.85,DUVFBUSM
E22K1ZXROIHT,1317,114.44,201.41,KUAOQMJO
V2MJ8I7Q393P,1533,131.68,214.38,EFSXKIVQ
31XTKRSM9URK,5119,420.99,474.03,PCURFMJI
YNOB9AY31V5L,819,22.61,41.33,DUVFBUSM
GC5807CM181J,1656,119.26,211.81,SUQVUMHJ
Z3UIIFC3VRHP,6077,475.53,610.1,MPIEMZUH
PIS2XYQQJE1M,5334,364.07,489.67,TDFIGLMG
LVT83I4ORA6X,499,30.92,51.95,FIOEEZUX
Q99HUWEL6YNN,1659,123.34,168.98,HEZCBKOM
2SAGYZW9PC20,4610,450.02,588.18,HEZQXZKD
1E4PM2CQ5PQP,2929,143.72,164.99,GIKJGYMU
UG2S4A2Y6WB7,3932,440.25,648.49,HEZQXZKD
JDA9RJ5WSARS,2172,131.68,217.8,PCURFMJI
GNNO03SBQ48F,1451,124.17,150.25,SWAGDTTZ
WWY1WX4OXQEA,2896,137.65,258.92,MPIEMZUH
T15J5BZ6NT0I,4046,411.49,642.75,HEZCBKOM
HUK2YJEA4IAL,4410,388.8,595.25,GJTIPEDR
UBOY33AV0PY7,515,46.14,73.36,MHZCMLCZ
UBM5EXC4DJRO,3536,430.58,666.11,GJTIPEDR
8DD1BBP3XBYX,6025,361.5,473.2,DCVLDSJO
DGW546D073O5,3222,408.79,746.86,QRXHXBWR
PWVWLSD5TEX7,4703,438.86,496.79,RHWMJMNM
XVXSUYTG67VK,31,1.49,1.8,MHZCMLCZ
XOTQ1ELEOUXY,4110,426.46,802.6,BQYGGCMA
ICQJUXQ3U7H2,5617,434.71,818.12,PCURFMJI
4YHUCBT5WKOP,1977,106.58,122.14,LAVNPRVJ
CRMRZM9RJVBE,4025,379.61,670.77,RHKGMTGJ
DDPXL6RKPAL9,1119,123.34,177.73,UHKLZZRH
I35VXVAL6ZCW,5935,335.03,399.36,UGAGQMRP
XHAV50T1QVGK,1416,109.69,204.57,AIDKPTTB
F43HXSRAADMD,3411,391.44,460.33,MPIEMZUH
YEQU7JW0C5M5,185,9.66,12.53,ENJXLXOS
7BG3CR9UPWDC,1649,115.23,135.86,DPQPFFUJ
Y0GAS7LTGRP7,4995,400.75,720.95,XTRLJUWO
P6ZSP98FMWN1,4894,392.76,644.13,OGUIXVOU
PN3CQ91FGFYR,4007,445.82,826.1,VEAMUMSU
RGDYBMH9A11H,1020,31.86,54.83,XTRLJUWO
AF7LL9G7A7CM,270,13.37,20.06,UHKLZZRH
A6DTR2GQHVPD,3184,353.85,443.02,UHKLZZRH
66DJQNCQVP4R,1497,149.02,264.66,FUFPJFER
KU55XZAK2FR4,1360,132.53,251.41,OGUIXVOU
ADJQ61TE1BEO,3685,365.35,523.55,KUAOQMJO
OL7KK0OMXEYI,118,2.38,3.77,YPVJCYBG
KFBI3HAM4WA1,3443,360.22,644.07,DPQPFFUJ
GZNVFV9L6WA2,4413,419.63,645.39,SFDXZGIB
OVLP44TCOWVT,4413,374.4,495.71,UGAGQMRP
E0W8IHV6RLFY,1525,117.64,201.52,AIDKPTTB
P2PUL3MPBWCQ,361,12.08,20.89,HMXHTYNN
C0Q72XNRZO31,141,4.63,5.82,CGTJWKRL
VNY99GXDU25E,1316,119.26,137.75,LXJSUYYL
WGJWUHB0J8HZ,5232,434.71,733.79,DUVFBUSM
J9VQBBMOI8D5,5319,402.08,616.39,DUVFBUSM
5FV7UDCFBKNU,1976,117.64,139.64,YJLIZBRT
BZNQCS9IFHPS,3666,406.1,663.97,PCURFMJI
VS6GKWQGJ4N5,3237,377.0,462.96,DUVFBUSM
RFPC95AHRYD6,1631,121.7,179.26,IQDFAHFW
OJEGDEYM34AS,3605,378.3,607.17,EZHEWEYV
3WYQT5H4A3AA,4811,454.23,506.01,MHZCMLCZ
IF0K9EAUTWUX,4682,403.42,639.82,SJQRBKVK
NZNLA1HJDSDP,5864,485.6,873.11,SFDXZGIB
6J03R6EY5ZO9,3189,380.92,529.48,QMRKWBLO
1S4PCZURW8ET,4804,406.1,525.9,NUYECSQQ
76N9BHU01ZWZ,1883,144.6,175.54,FUFPJFER
82ZKJAX29VZI,2294,116.84,140.32,HMXHTYNN
JVR5BAK8L54O,511,40.79,75.71,BNHBRPJN
22JZYAPF5EJ3,2073,129.99,186.67,YPVJCYBG
CVTAV23CYSO4,448,52.91,67.35,HMXHTYNN
PYQNGI0HDVHL,6,0.78,1.35,HEZQXZKD
YGCPX1Q0Q5D5,5012,396.75,484.04,FUFPJFER
6ZNGMLMS1CRB,5730,443.03,528.98,UHKLZZRH
ZPDBIV37K8WX,979,35.71,41.85,LAVNPRVJ
SSFJ2IYRA6HS,2035,149.91,256.8,SUQVUMHJ
XSTIK3PY4LR6,4844,452.82,704.59,OLSPXPHG
HMMOA61BFY4Z,24,1.24,1.84,XTRLJUWO
ROE0P0JHF9II,2078,124.99,190.73,VVTOXNZH
UMWT3TPTO86V,2753,116.84,143.6,QRXHXBWR
FVUVZ79UITT3,5254,398.08,589.56,XTRLJUWO
0KW59TH0WWXS,1513,151.69,242.86,QRXHXBWR
CVMA9IONFCS5,2237,119.26,132.14,BQYGGCMA
2L7DH09SB3NQ,3989,371.8,445.04,OGUIXVOU
KGVODCNHFE52,293,12.08,16.89,JFAIEGHL
BQ1GG50086S7,3963,461.28,605.66,HXTZQIRO
JR04DS9628DZ,4054,392.76,701.86,IQDFAHFW
467NGNQRCSG6,3072,414.2,634.97,SUQVUMHJ
KCJ7EJH4P9C5,1775,122.52,136.98,LXJSUYYL
T5FYQ65YOWCX,2843,124.17,191.59,LAVNPRVJ
YW9V47BB7F0X,4474,358.94,678.76,MPIEMZUH
UQGB6ZMD77WM,5137,406.1,467.83,VRXUFGWV
ANQGX3YT4IMF,3259,380.92,654.42,GIKJGYMU
4Q9CC88HP6W1,2243,132.53,176.26,DUVFBUSM
QGX937J1JY6W,1190,124.99,197.23,TDFIGLMG
5QKIFQEYU31G,720,52.91,70.32,HZOWCOWU
RAAQ0CTUVX71,415,33.28,39.84,XTRLJUWO
E7D7LHS75QOM,2911,125.82,227.73,CGTJWKRL
71GN85BV1IQW,825,34.25,63.05,DCVLDSJO
CQXE1CMDKPRI,5389,382.22,608.49,IQDFAHFW
NK9BAGK7FFLW,4578,379.61,606.62,SUQVUMHJ
ZT7S0BY0NN8H,593,43.97,60.19,AIDKPTTB
19BM0CE7FV5D,1693,116.04,144.59,JBHXSXVL
NLYGBO8WRJI6,3140,374.4,428.31,JICAIEGK
D1DJ6R8VSKAS,28,1.0,1.7,GJTIPEDR
X0A9Z029JKMA,2153,139.37,259.23,QRXHXBWR
8VSEAHCX5D6Y,4584,441.64,752.11,IZENTRLB
B3G188G4BNG1,1283,111.27,152.33,DPQPFFUJ
B8DAQVNR00EN,2507,105.8,137.12,CGTJWKRL
15BAEGCRCNTL,3190,443.03,491.76,UGAGQMRP
HD91XPDHX1UC,4078,387.48,557.2,HMXHTYNN
3XKF54794IOZ,5633,475.53,531.64,HMXHTYNN
JZQW4N6J33GR,761,42.37,56.52,SFDXZGIB
WV2Y60VB2N9J,663,40.27,55.45,QPKTYNBA
TQPPX32A414I,5359,362.78,534.74,DUVFBUSM
SU16FBOWF23E,867,34.73,53.03,VRXUFGWV
MIFGDW02UVWU,2397,140.24,170.81,VEAMUMSU
RQ2BFWHEVJ61,5570,404.76,658.54,DPQPFFUJ
279F8WXUOVS9,4068,371.8,676.3,UGAGQMRP
DS1CE8BD6G3D,4322,370.51,699.15,KUAOQMJO
N6B26BTLO945,3487,451.42,824.74,JFAIEGHL
M5OY8GWDXTBD,2894,137.65,252.31,XTRLJUWO
IGGYFWCNQ7J9,1447,130.84,183.7,IZENTRLB
VA9Y76UWS8T2,160,9.09,15.69,PCURFMJI
YZLGGJJTXWZP,3625,427.83,757.69,YJLIZBRT
D2IP9M2FLLC4,2540,116.04,136.81,VRXUFGWV
X58ZOHASKKT9,5796,350.05,632.54,RHKGMTGJ
RAUO2Y0MOEQ1,3804,374.4,582.94,SWAGDTTZ
7VJ8PYPH9RFN,1005,43.97,52.37,GJTIPEDR
CHVVB4QQ4K19,1463,88.67,115.8,DUVFBUSM
2Y78R716EVVE,4615,407.45,472.23,DUVFBUSM
RCT55OJYZ1QT,4718,420.99,638.22,EFSXKIVQ
FQP6KQHY4LXT,4840,440.25,686.79,SJQRBKVK
9M625FUD2NNU,685,31.39,59.33,NUYECSQQ
V0U0Y3EQDUYO,2550,145.48,244.84,QPKTYNBA
SAH37WQPINHU,5139,378.3,626.46,SUQVUMHJ
G7KMSKU36LOU,5618,406.1,575.44,QRXHXBWR
E4NSL4P8QZBN,2854,129.99,163.4,TDFIGLMG
XTUIDQ1QV842,2431,108.91,183.84,IZENTRLB
SKW7AG2073SD,660,40.27,67.73,RHWMJMNM
SIMMOMA837U8,1840,114.44,145.68,FUFPJFER
UXCBM6PDFTIE,4341,400.75,508.55,AIDKPTTB
8KP68B1Z9P46,4393,412.84,541.65,CGTJWKRL
I57C3QBBCQNW,1860,150.8,251.69,AIDKPTTB
ISHA8TRO7MB2,4417,468.38,798.12,HMXHTYNN
YKSCAUDI7RKK,5135,408.79,478.69,YPVJCYBG
EKX6ODEZYNYK,1340,127.48,216.08,YPVJCYBG
ZXKMYL55DUP5,764,41.31,70.72,FIOEEZUX
IU7XJDR10EIY,3008,379.61,688.99,XTRLJUWO
IELEBOPYBUCC,4503,437.48,588.41,MHZCMLCZ
27MXBVG4MB5T,893,28.63,42.03,YJLIZBRT
TP28668X9TEB,2327,105.8,116.91,HMXHTYNN
IHARYZ7SBNCM,3564,441.64,635.96,ENJXLXOS
Q2JEMMXXGYHB,3644,416.91,710.83,HEZQXZKD
HLYI16ZHTUMO,2547,134.22,197.84,EZHEWEYV
Q6F7FXNHO6BI,3241,404.76,488.55,AIDKPTTB
RPGZZA0RHLE8,3466,414.2,774.97,HZOWCOWU
22G0J3BVL4EW,3158,454.23,801.72,YJLIZBRT
ZX1D1NIN3GCI,5164,371.8,520.52,IQDFAHFW
J18PB3NEV0TH,4491,383.54,467.92,HZOWCOWU
OFP0YS8AEH2U,4841,399.41,619.88,XTRLJUWO
LDDW0MOP9L3S,711,25.55,40.04,RHKGMTGJ
HO97W1ERACOL,3473,366.64,580.02,QMRKWBLO
1U381CGC59GV,2455,141.11,245.81,GJTIPEDR
4V1MUX8S1B4K,1458,110.48,171.69,OGUIXVOU
7A3EDLPVE06K,3917,451.42,567.89,HEZQXZKD
4VUPAPSFE4GZ,783,34.73,50.91,HMXHTYNN
97I99FGVFOD7,4794,433.33,636.56,DUVFBUSM
WA1C12UMDAVK,3743,379.61,610.79,HZOWCOWU
PDZENCN8V8HV,3067,415.55,714.33,DPQPFFUJ
424EETJ68LI1,5338,448.62,566.16,DPQPFFUJ
TMX74TA6Y0X0,3216,390.12,694.02,KUAOQMJO
FGNL15WDPRKL,1274,105.8,120.51,HXTZQIRO
8MG1FLSH3S7Q,122,2.54,4.69,AIDKPTTB
202MQQS9EW85,182,10.84,17.91,VEAMUMSU
2Q7J76W3LE26,404,48.92,74.85,KUAOQMJO
IT78S81ZEMXS,1820,137.65,246.67,EFSXKIVQ
C1ZB4UY6PGD2,1102,112.85,130.68,VVTOXNZH
R2T1HR4K4TDN,2213,145.48,164.39,YJLIZBRT
HNZ68AUB8JZP,1380,105.03,142.63,DPQPFFUJ
VG2KV0LESTO1,1717,105.8,184.3,QMRKWBLO
AD6234LWU6J8,2584,112.05,165.72,FIOEEZUX
ZSBDXE2UJ5CC,4095,408.79,520.8,VVTOXNZH
7AUKUZ34BZAZ,1745,92.29,123.58,HEZCBKOM
NRLRVXZ2FPLC,1168,110.48,186.05,LXJSUYYL
BKUTFANQ7C4N,2738,111.27,205.4,UGAGQMRP
F83WVRQMYWWU,5414,465.54,725.78,LAVNPRVJ
E5UETD6KPGGK,5148,364.07,649.86,SUQVUMHJ
BF7IEM730ZXN,107,3.81,5.86,NOLWHEOG
9T8EXKDBYPRJ,5342,394.09,537.93,BNHBRPJN
NPKI8EYZJV6Y,683,35.71,46.35,SWAGDTTZ
YPLQ4IVJSVXW,4644,395.42,506.53,TDFIGLMG
X6VNFY0VZDZS,627,23.85,31.84,DCVLDSJO
DXVVKV4YCULV,4122,431.95,750.73,MMJOLQDJ
QYGUQLT5FIOQ,2485,124.17,146.4,LXJSUYYL
LN0FY6U44SHF,407,39.24,45.6,VRXUFGWV
YOW391VE8PUS,4977,365.35,678.45,KUAOQMJO
5NO17KLHBYQG,4972,476.96,869.02,HEZCBKOM
UXTGQCS1SYRP,2803,125.82,223.58,KUAOQMJO
7PDS4W1QB68S,3492,404.76,586.09,RHWMJMNM
4X4QOWYV23QZ,3392,451.42,584.14,UGAGQMRP
OKQ19X8XJ6BB,4843,404.76,554.93,OLSPXPHG
I1EM94G3AAAS,4791,402.08,585.43,BNHBRPJN
Z0UCFP836KHM,1172,124.17,217.17,RSXLERYX
XDVX7KLT3DWH,374,14.03,23.09,BNHBRPJN
GEPXO1W226Z6,1414,113.64,161.6,EZHEWEYV
GABZ6XL89GKI,1838,134.22,196.23,YJLIZBRT
8RINX4PFTL7M,4703,398.08,561.29,VRXUFGWV
5W4EAFC8HHAO,684,45.05,62.84,SUQVUMHJ
FUW04339RTJ2,4704,434.71,750.31,HEZCBKOM
14NJHKOBFSTJ,777,29.08,45.31,JFAIEGHL
38L0QQGYKJNP,2104,138.51,248.07,QMRKWBLO
Q5SA1LS2Q31O,5465,425.09,803.42,HMXHTYNN
4D0GWNONE2A6,3197,414.2,707.87,JICAIEGK
H7AE8LLVTKHB,3324,411.49,574.03,SJQRBKVK
9LGYQDHAB2W0,3356,414.2,582.37,NOLWHEOG
2N9S4QZ2JXNH,5545,395.42,593.92,KRISHNOD
8CV4VB5G3FAX,5894,441.64,548.52,TDFIGLMG
Q0TWEILP8T8N,5637,403.42,624.09,NOLWHEOG
6ZW0PW3WVONO,1909,133.37,238.73,SUQVUMHJ
7999JMRZJI5U,2648,118.45,218.78,MMJOLQDJ
GTM4HKBUKGVL,536,39.24,50.38,IZENTRLB
4LALN2PDNA4X,134,4.63,8.04,VVTOXNZH
ZW1VJJF3R776,761,28.18,33.31,LAVNPRVJ
DBWC66CTE6LG,5149,443.03,750.05,GIKJGYMU
H5Q5VQCTQL4G,505,43.97,73.74,UGAGQMRP
WRM25ZFW1G4E,2327,127.48,144.18,VRXUFGWV
L1HIHU167C2X,4022,434.71,542.08,HMXHTYNN
0J619T2D1XI1,3115,408.79,674.5,YJLIZBRT
XJE7YUIP41AO,5369,388.8,458.78,DPQPFFUJ
SIPQ5NPDEGBW,4954,387.48,707.15,MMJOLQDJ
J3GRPLGNTMKH,2885,130.84,161.46,FIOEEZUX
5WGHLW1O3P9B,5326,434.71,778.57,OLSPXPHG
D3C1BG33IVW4,5231,423.72,616.09,VVTOXNZH
9KZVPHUMQPNR,1874,113.64,193.3,SFDXZGIB
SWB3TCW47ALP,4269,408.79,672.87,UHKLZZRH
3MHZOVA2UYYO,1847,101.97,136.33,FUFPJFER
TCDQI1J3N2V2,70,2.54,3.52,FUFPJFER
L9WHSO2QIU76,772,34.25,47.4,QMRKWBLO
WFS534TIYIEH,2182,126.65,219.99,JFAIEGHL
LEWYDFRW3XNJ,4268,418.27,644.97,HEZQXZKD
1NJ3GF5W2Y49,5576,390.12,593.37,IZENTRLB
XFE9NJKKQDM5,4088,355.12,545.82,QPKTYNBA
YJH7YPPCAQLU,2839,101.21,167.7,MHZCMLCZ
RC4LIRSPCW1T,4419,403.42,745.92,MPIEMZUH
9QH87BXLN66J,20,0.59,1.01,RSXLERYX
UL354NXZYFJA,4824,394.09,597.05,KRISHNOD
KXR98D49IVLF,3859,395.42,443.27,NOLWHEOG
N54PA3Z8B29Y,208,13.04,23.56,UHKLZZRH
OUFA3A9R94M4,5273,423.72,502.11,YJLIZBRT
PFIZ252AZ2XH,3157,431.95,777.51,SUQVUMHJ
0JA67HL32PRC,863,46.14,72.49,LXJSUYYL
O4BI8LIYZCQI,1121,120.89,187.98,VRXUFGWV
HNU9T534UV9C,3254,403.42,733.42,BQYGGCMA
M3C1SJLNWQDC,5205,357.67,400.95,DPQPFFUJ
6SGDGHJSO0SQ,5573,377.0,560.22,AIDKPTTB
SWOYD41E2OP7,4616,395.42,539.35,DCVLDSJO
XKK5RXKFY5JC,182,10.54,14.25,IQDFAHFW
JJCZPWJ63XQL,917,44.51,54.17,BNHBRPJN
YQNZQY0WF742,3773,404.76,711.97,RHKGMTGJ
9IULW4GD8ZO5,4962,427.83,670.84,LXJSUYYL
PHFLP7EQSZQB,3579,380.92,686.8,SUQVUMHJ
1Z1NA9TSHV4S,360,12.72,22.2,CGTJWKRL
MKMAZ7I3J6BO,5327,436.09,624.92,AIDKPTTB
2AD5R0LJX7BX,5344,391.44,621.22,VVTOXNZH
18GYN8P1HP3V,3936,411.49,771.96,NUYECSQQ
SEU1WPM3C3DY,1162,130.84,180.04,GJTIPEDR
1T4ZC15OJQY5,3558,423.72,570.75,IZENTRLB
BC7RZGRDPDCA,1509,127.48,212.64,NUYECSQQ
XYA9H7HY0GE4,933,36.71,67.18,OGUIXVOU
GFT4B4IN4QTA,1148,141.11,200.09,YPVJCYBG
6J6AJ70W3JYM,4252,422.35,687.59,SWAGDTTZ
GYPBOSDH8ICW,5886,416.91,747.1,LAVNPRVJ
UYNQ47XRU72W,5414,468.38,777.51,HXTZQIRO
XS7B0YZ4TSPR,5898,399.41,747.3,LXJSUYYL
9OJJ4L938IQF,6043,396.75,643.13,HZOWCOWU
Z68D330OQEVQ,5163,369.22,646.87,HEZCBKOM
FHTC0KQ4AI01,5470,369.22,624.72,MPIEMZUH
JNDLHJA792PH,946,32.8,59.04,OGUIXVOU
F8J9RE9ECMPS,3071,410.14,614.8,VRXUFGWV
VF4AFAXM3YGJ,5308,387.48,463.43,PCURFMJI
BEP6K80ZWS7M,1528,139.37,196.23,HEZCBKOM
FMIYYXIGEUS3,2240,121.7,211.51,MMJOLQDJ
QY5FG0CO541Y,5082,403.42,657.57,MPIEMZUH
RAZX8FALSTO5,5859,445.82,642.43,FUFPJFER
JX8SES8B2YTE,4437,420.99,676.11,UHKLZZRH
IAZ11CF9CWND,4957,447.22,705.71,XTRLJUWO
6XH8ZEXMT2M5,2095,134.22,171.94,KUAOQMJO
MU5BTVTO28GD,6100,379.61,720.5,HMXHTYNN
CE725YVXRRDI,173,15.06,27.05,YJLIZBRT
DFBGM7FOTX5Q,6052,356.4,396.67,SUQVUMHJ
6UCFODBRODCV,4977,408.79,667.96,FIOEEZUX
H4TYNP9JMOGL,322,11.45,21.14,DPQPFFUJ
D6FK1JSHWAA3,1597,114.44,187.11,JFAIEGHL
NKZKRS3CE8VH,3903,377.0,650.7,RSXLERYX
X1AZWETUXCU0,3595,398.08,572.44,JFAIEGHL
Q0653I075YCY,5502,457.04,806.22,BQYGGCMA
7HUSSNGA22HV,5998,411.49,565.8,TDFIGLMG
53N3ELZYSUV6,5625,445.82,843.05,GIKJGYMU
ZTM7N1ESC7GD,396,14.37,20.99,UHKLZZRH
QOEABK8J7HMJ,5953,398.08,492.82,SFDXZGIB
Y1D7RQ6O4SZT,4136,411.49,562.1,SWAGDTTZ
DOFYMHO55535,5903,410.14,740.71,PCURFMJI
7YQHG1OYWG6S,5759,440.25,567.92,FZGMWEVU
RYQ0FI5RXCUN,2741,123.34,157.88,UHKLZZRH
OEA0G842QMY7,2350,120.07,191.99,DCVLDSJO
EHN2V7XUXZK1,3914,371.8,487.8,JFAIEGHL
5KLG15VZBOJA,4532,379.61,641.16,ENJXLXOS
ZEIUL0QGR0A7,1517,139.37,230.94,DCVLDSJO
VOA8U2HJCXR5,4347,375.7,567.68,MMJOLQDJ
ZBSTEHTQT4A3,2975,122.52,152.05,AIDKPTTB
YGWVUMFRJP7N,3240,459.87,627.26,DPQPFFUJ
YEE0R9MF42VD,2348,129.16,165.84,HZOWCOWU
KOYVMBMBL94X,5003,414.2,579.05,LXJSUYYL
MSCJVV0B4VBF,2378,129.16,154.09,TDFIGLMG
9U493F06FU0R,4581,364.07,633.85,PCURFMJI
W2W1V6ZWBRS8,3242,390.12,598.44,CGTJWKRL
1CQ3DQORJJWK,4819,395.42,725.2,GJTIPEDR
RZYMPI2LW3IX,2717,114.44,146.6,EZHEWEYV
ZVSWMEV22NEW,5542,444.43,687.09,NUYECSQQ
MKIK56X3QA5L,1406,126.65,229.49,HEZCBKOM
90GEIG3PF68I,1510,127.48,180.64,HMXHTYNN
HFBH2OBMACRL,5201,408.79,580.07,NOLWHEOG
O93BJD8RT77O,3540,429.2,739.08,UHKLZZRH
MWMBG7ZG4FG0,5023,394.09,681.78,HEZCBKOM
3242H4WRX7MX,3664,348.79,622.24,KRISHNOD
G7QJ1LSGGLU2,4964,461.28,601.97,SFDXZGIB
8D9AZ0GT9Q5M,232,13.04,22.15,EZHEWEYV
MWBGTC8R89S8,4577,388.8,474.34,SWAGDTTZ
I3W4Y37DS0E1,4104,395.42,652.84,RHWMJMNM
Q0J1CD1PEYZD,344,10.54,12.61,KUAOQMJO
8IL44YUITHFP,800,42.9,48.95,QPKTYNBA
JP33MIW15KI5,4681,430.58,628.22,BQYGGCMA
OSG0CM6GPQS2,1589,156.2,287.25,RSXLERYX
KICTNPX0W9MK,1268,109.69,161.13,QMRKWBLO
LTHHGGE6IK5L,1091,39.24,43.24,EZHEWEYV
4T4FE7LXTFIP,1335,135.93,236.79,LAVNPRVJ
SSNZ7W5T95NH,2648,112.85,133.28,GIKJGYMU
6FSBZJAS1QO9,4579,454.23,811.25,OLSPXPHG
FM59AHW8TLPO,1083,32.33,44.97,JFAIEGHL
7KJWCGEGS6MQ,919,41.84,52.63,RSXLERYX
A0213H7HFD2R,1720,107.35,190.33,EZHEWEYV
2PV242P01M0Y,2517,124.17,201.78,HXTZQIRO
VBFX9EGMLCUN,388,14.37,23.34,MMJOLQDJ
3WZA823EGZJS,5673,394.09,437.83,HEZCBKOM
SAQ8JRCGZUUQ,2685,120.89,166.59,UGAGQMRP
K2SDGQR692EP,1519,98.2,130.12,LXJSUYYL
327Z8JSEJFAP,2080,109.69,161.46,RHWMJMNM
1O454GRHDL1Z,3251,365.35,472.03,UGAGQMRP
CGKBIXMRDBYQ,3341,433.33,778.26,JFAIEGHL
0UZ3YS77EBRW,3589,392.76,732.1,VEAMUMSU
FGI835X2CVPW,2355,101.97,144.19,TDFIGLMG
OTP51QCXBXRA,649,39.24,47.72,VEAMUMSU
3757XCFW2NUR,5552,367.93,636.89,EZHEWEYV
75DSZG051S2R,5485,408.79,671.64,RHWMJMNM
SWAG07D2BVU0,2289,127.48,151.06,RSXLERYX
7OFFNQNZ6MJ5,5689,411.49,505.31,IQDFAHFW
LZYL0UP3TACV,4432,415.55,594.24,ENJXLXOS
KM3D7Q5WURPF,2980,399.41,469.71,IQDFAHFW
Q7V8M34N4EK8,3999,440.25,607.99,EZHEWEYV
IUSBEBMBVK5N,2314,149.02,274.2,HEZQXZKD
WF0IZM70V38A,2580,130.84,144.19,CGTJWKRL
1ONROI2EZVDF,4508,426.46,528.38,XTRLJUWO
3Z34ZX21LJMB,6,0.5,0.6,SFDXZGIB
35QHBRHXWMLM,5257,431.95,752.46,VVTOXNZH
6NZ6UAN2QJS1,1568,124.99,145.61,YPVJCYBG
L769A8PDW467,1522,142.85,250.56,DUVFBUSM
TOXPVP9TMXGM,5434,410.14,529.08,NOLWHEOG
O2MB6OULOLQZ,4717,412.84,544.12,NOLWHEOG
H6K7EDP6YGI3,2368,110.48,178.09,DPQPFFUJ
GBGYRMUPOLO8,3198,377.0,664.27,BQYGGCMA
ALBT6RIGMTCJ,4309,379.61,490.08,EZHEWEYV
3HNXFQ36P9ZW,3097,399.41,710.15,EFSXKIVQ
X6LCZWOUNU1A,5743,451.42,540.8,UGAGQMRP
DR77O8QIB3IP,4692,362.78,627.97,YJLIZBRT
SND2Y3PZR3QU,3111,365.35,530.85,HEZCBKOM
OVF6I7MIH6ZD,2039,161.67,226.01,SJQRBKVK
0RLYGBRGZ4KD,5776,422.35,729.82,VVTOXNZH
WP6IOVUO6SKC,451,40.79,67.87,MMJOLQDJ
CP2XMFR8EWU1,4962,403.42,490.96,SUQVUMHJ
FAFEWRQZIZVI,3845,450.02,765.03,PCURFMJI
WV1QRV2K5RRX,885,47.24,87.39,SFDXZGIB
7GCMO9WXJXZG,28,0.34,0.48,QMRKWBLO
0V5NFP0D6R74,1425,118.45,151.5,HMXHTYNN
92HILY3MFJKI,5706,406.1,480.01,ENJXLXOS
7NAF4UNMTAYX,4075,410.14,533.59,IQDFAHFW
WCL0U7BMH6QM,1939,125.82,164.45,RSXLERYX
2X7QSMKZ129R,2809,113.64,177.28,OLSPXPHG
XBH509ZD4HK6,2228,109.69,135.47,JFAIEGHL
A0BQ8PFLMVBH,2681,93.75,165.47,KRISHNOD
E13I1J8E8R4Z,5483,362.78,573.19,QMRKWBLO
CBNZEAZVOLTB,6077,374.4,669.43,LAVNPRVJ
7F3Q84E1UMO1,456,47.8,88.33,TDFIGLMG
KYXEWEZIX4AN,323,12.72,18.29,RHWMJMNM
KJC8AR29YPR0,788,31.86,59.13,QPKTYNBA
H2E6J7MUROB5,4859,464.12,873.01,HEZQXZKD
KDGGP8WRR5GE,5387,414.2,617.99,HXTZQIRO
0V18RU3735I9,542,41.84,76.4,CGTJWKRL
JJEWE1N6TIJZ,4769,396.75,488.8,BQYGGCMA
8HBYS5YAVIAD,3960,346.27,628.83,UHKLZZRH
O53YR2YWTH84,1647,120.89,191.97,HEZQXZKD
UFPFU5D2SAHQ,3028,444.43,752.42,GIKJGYMU
Z8H6TOSSUHFT,313,8.81,9.92,RSXLERYX
CMQWFIUA8ZJJ,5605,399.41,732.12,VVTOXNZH
RUFDBMUKB9QC,1080,46.69,53.93,GJTIPEDR
8UUDD3TZC31Y,4484,429.2,511.61,FIOEEZUX
5VRCP7XEDPRG,3927,415.55,599.64,MHZCMLCZ
0JS25RCBHOSN,6003,423.72,687.27,NUYECSQQ
XMZVW45HQ6P1,1799,122.52,213.8,DCVLDSJO
GKQ9NJHV9ICH,401,15.4,28.4,BNHBRPJN
PM87HGR1DTX7,3843,427.83,479.6,QMRKWBLO
G4NMDPCXE3Q7,4085,406.1,460.11,LXJSUYYL
EEKIZB0YWO5C,3838,379.61,498.05,JFAIEGHL
055IGY4GG8A8,3826,419.63,691.97,DCVLDSJO
AVHPUC1HJKL6,5546,400.75,692.1,HZOWCOWU
3C2OK7W25JZO,604,33.28,50.89,QMRKWBLO
9VJX6P0I3W6I,1726,132.53,175.34,LXJSUYYL
YEB6IULLEWJK,2554,128.32,141.92,YPVJCYBG
PPR3HQYEUXF1,4995,342.51,412.04,HEZQXZKD
GKH1M7GUOC89,3082,379.61,439.97,RSXLERYX
BUYIJAOU2AXB,3752,414.2,606.39,RHKGMTGJ
EG1YEHM9P0JW,3269,370.51,674.7,SFDXZGIB
CLXFJF3L460M,354,9.09,15.64,OGUIXVOU
9CWDBSA6JHAK,3705,325.16,604.47,JICAIEGK
OAAK0CT48JYL,2953,106.58,117.56,OGUIXVOU
LX54E98W2XZE,4979,434.71,519.04,SFDXZGIB
